time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti
2023-08-25 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.89,9.8,0.0,0.0
2023-08-25 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.89,9.8,0.0,0.0
2023-08-25 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.89,9.8,0.0,0.0
2023-08-25 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,9.8,0.0,0.0
2023-08-25 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,9.27,0.0,0.0
2023-08-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,9.27,0.0,0.0
2023-08-25 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,9.27,0.0,0.0
2023-08-25 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,8.75,0.0,0.0
2023-08-25 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,8.75,0.0,0.0
2023-08-25 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,8.75,0.0,0.0
2023-08-25 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.88,9.27,0.0,0.0
2023-08-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.87,9.27,0.0,0.0
2023-08-25 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.87,9.27,0.0,0.0
2023-08-25 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.87,9.27,0.0,0.0
2023-08-25 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.3,1.87,9.27,0.0,0.0
2023-08-25 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.01,1.87,9.27,0.0,0.0
2023-08-25 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.01,1.87,9.8,0.0,0.0
2023-08-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.01,1.87,9.8,0.0,0.0
2023-08-25 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.01,1.87,9.27,0.0,0.0
2023-08-25 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.01,1.87,9.8,0.0,0.0
2023-08-25 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.72,1.87,9.8,0.0,0.0
2023-08-25 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.72,1.87,9.8,0.0,0.0
2023-08-25 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.72,1.87,9.8,0.0,0.0
2023-08-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.72,1.87,9.8,0.0,0.0
2023-08-25 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.8,0.0,0.0
2023-08-25 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.44,1.87,9.27,0.0,0.0
